GEO.id,GEO.id2,GEO.display-label,B14005_001E,B14005_001M,B14005_002E,B14005_002M,B14005_003E,B14005_003M,B14005_004E,B14005_004M,B14005_005E,B14005_005M,B14005_006E,B14005_006M,B14005_007E,B14005_007M,B14005_008E,B14005_008M,B14005_009E,B14005_009M,B14005_010E,B14005_010M,B14005_011E,B14005_011M,B14005_012E,B14005_012M,B14005_013E,B14005_013M,B14005_014E,B14005_014M,B14005_015E,B14005_015M,B14005_016E,B14005_016M,B14005_017E,B14005_017M,B14005_018E,B14005_018M,B14005_019E,B14005_019M,B14005_020E,B14005_020M,B14005_021E,B14005_021M,B14005_022E,B14005_022M,B14005_023E,B14005_023M,B14005_024E,B14005_024M,B14005_025E,B14005_025M,B14005_026E,B14005_026M,B14005_027E,B14005_027M,B14005_028E,B14005_028M,B14005_029E,B14005_029M
0600000US0900947535,0900947535,"Milford town, New Haven County, Connecticut",2474,339,1317,257,1283,262,228,96,67,59,988,243,34,33,30,32,18,27,12,19,0,29,4,6,4,6,0,29,0,29,1157,228,1018,228,217,110,59,43,742,201,139,60,105,59,81,52,0,29,24,26,34,29,23,24,0,29,11,17
0600000US0900549460,0900549460,"Morris town, Litchfield County, Connecticut",100,42,57,29,44,24,9,10,7,13,28,19,13,11,9,9,9,9,0,12,0,12,4,6,4,6,0,12,0,12,43,24,37,20,13,12,0,12,24,17,6,10,0,12,0,12,0,12,0,12,6,10,6,10,0,12,0,12
0600000US0900566420,0900566420,"Salisbury town, Litchfield County, Connecticut",169,80,109,69,94,56,0,12,0,12,94,56,15,23,15,23,15,23,0,12,0,12,0,12,0,12,0,12,0,12,60,53,35,46,12,18,0,12,23,37,25,32,8,18,8,18,0,12,0,12,17,27,0,12,0,12,17,27
0600000US0900560750,0900560750,"Plymouth town, Litchfield County, Connecticut",586,151,206,87,206,87,86,50,8,12,112,71,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,380,115,355,114,169,97,51,58,135,56,25,27,25,27,0,19,0,19,25,27,0,19,0,19,0,19,0,19
0600000US0900567960,0900567960,"Sharon town, Litchfield County, Connecticut",92,78,46,45,46,45,0,12,0,12,46,45,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,46,57,46,57,0,12,0,12,46,57,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900575730,0900575730,"Thomaston town, Litchfield County, Connecticut",286,89,169,73,125,56,19,20,7,11,99,51,44,47,38,47,9,16,0,17,29,43,6,11,6,11,0,17,0,17,117,55,117,55,58,35,6,10,53,34,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900576570,0900576570,"Torrington town, Litchfield County, Connecticut",1262,211,746,175,589,141,185,71,50,33,354,138,157,105,79,56,34,46,9,13,36,40,78,82,64,77,0,26,14,20,516,133,415,117,169,72,0,26,246,97,101,66,95,67,72,62,11,15,12,19,6,12,0,26,0,26,6,12
0600000US0900517240,0900517240,"Cornwall town, Litchfield County, Connecticut",42,21,14,9,14,9,3,4,0,12,11,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,19,24,17,13,15,0,12,11,9,4,5,4,5,4,5,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900552630,0900552630,"New Milford town, Litchfield County, Connecticut",1240,230,683,177,578,163,181,81,28,36,369,146,105,70,105,70,68,55,0,23,37,47,0,23,0,23,0,23,0,23,557,138,539,137,285,109,68,58,186,83,18,21,5,7,5,7,0,23,0,23,13,19,0,23,0,23,13,19
0600000US0900580490,0900580490,"Watertown town, Litchfield County, Connecticut",1179,276,683,196,589,170,182,132,30,46,377,141,94,92,94,92,33,27,0,23,61,90,0,23,0,23,0,23,0,23,496,155,496,155,163,100,0,23,333,152,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23
0600000US0900516050,0900516050,"Colebrook town, Litchfield County, Connecticut",122,45,88,42,69,35,8,8,4,7,57,33,19,16,19,16,14,15,5,7,0,12,0,12,0,12,0,12,0,12,34,21,30,20,8,8,8,16,14,11,4,6,0,12,0,12,0,12,0,12,4,6,0,12,0,12,4,6
0600000US0900532290,0900532290,"Goshen town, Litchfield County, Connecticut",102,56,37,28,28,27,18,24,0,12,10,15,9,12,0,12,0,12,0,12,0,12,9,12,0,12,0,12,9,12,65,44,54,40,39,37,0,12,15,16,11,17,0,12,0,12,0,12,0,12,11,17,0,12,0,12,11,17
0600000US0900587910,0900587910,"Woodbury town, Litchfield County, Connecticut",315,104,145,80,145,80,20,22,28,42,97,54,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,170,78,146,71,51,36,13,19,82,59,24,29,24,29,0,17,10,17,14,23,0,17,0,17,0,17,0,17
0600000US0900508210,0900508210,"Bridgewater town, Litchfield County, Connecticut",82,30,39,20,33,15,15,9,0,12,18,11,6,9,6,9,0,12,6,9,0,12,0,12,0,12,0,12,0,12,43,23,34,21,17,17,0,12,17,11,9,13,9,13,9,13,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900510940,0900510940,"Canaan town, Litchfield County, Connecticut",50,28,6,7,3,5,3,5,0,12,0,12,3,5,0,12,0,12,0,12,0,12,3,5,0,12,0,12,3,5,44,26,44,26,28,23,0,12,16,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900504930,0900504930,"Bethlehem town, Litchfield County, Connecticut",163,67,58,35,53,32,7,13,0,12,46,33,5,8,0,12,0,12,0,12,0,12,5,8,5,8,0,12,0,12,105,56,102,56,18,27,0,12,84,51,3,6,3,6,0,12,0,12,3,6,0,12,0,12,0,12,0,12
0600000US0900543370,0900543370,"Litchfield town, Litchfield County, Connecticut",358,114,223,104,211,100,56,58,67,57,88,65,12,14,12,14,4,7,8,12,0,17,0,17,0,17,0,17,0,17,135,61,126,60,63,41,0,17,63,47,9,12,9,12,0,17,9,12,0,17,0,17,0,17,0,17,0,17
0600000US0900579510,0900579510,"Warren town, Litchfield County, Connecticut",63,21,37,18,18,10,7,5,0,12,11,8,19,14,15,13,15,13,0,12,0,12,4,7,4,7,0,12,0,12,26,14,18,11,14,11,0,12,4,5,8,8,0,12,0,12,0,12,0,12,8,8,8,8,0,12,0,12
0600000US0900540290,0900540290,"Kent town, Litchfield County, Connecticut",311,293,170,187,170,187,5,11,0,12,165,186,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,141,228,141,228,0,12,100,218,41,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900553470,0900553470,"Norfolk town, Litchfield County, Connecticut",49,22,17,10,17,10,9,8,0,12,8,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,20,32,20,21,18,0,12,11,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900554030,0900554030,"North Canaan town, Litchfield County, Connecticut",131,76,43,41,43,41,23,32,0,12,20,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,88,59,55,47,39,40,0,12,16,23,33,38,33,38,33,38,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900565930,0900565930,"Roxbury town, Litchfield County, Connecticut",143,53,95,59,64,32,14,20,0,12,50,30,31,36,31,36,31,36,0,12,0,12,0,12,0,12,0,12,0,12,48,24,48,24,7,11,0,12,41,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900586440,0900586440,"Winchester town, Litchfield County, Connecticut",676,198,338,136,217,106,94,102,19,29,104,66,121,89,71,77,0,19,0,19,71,77,50,57,50,57,0,19,0,19,338,150,306,147,152,136,49,54,105,72,32,51,32,51,0,19,0,19,32,51,0,19,0,19,0,19,0,19
0600000US0900551350,0900551350,"New Hartford town, Litchfield County, Connecticut",373,128,120,77,120,77,52,49,0,17,68,48,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,253,104,233,97,122,90,18,29,93,63,20,33,20,33,20,33,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900579720,0900579720,"Washington town, Litchfield County, Connecticut",175,96,119,100,119,100,9,14,0,12,110,101,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,56,47,49,38,7,15,0,12,42,34,7,15,7,15,0,12,0,12,7,15,0,12,0,12,0,12,0,12
0600000US0900502760,0900502760,"Barkhamsted town, Litchfield County, Connecticut",141,44,69,37,59,34,21,21,8,12,30,26,10,16,10,16,10,16,0,12,0,12,0,12,0,12,0,12,0,12,72,43,72,43,10,17,36,49,26,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900325990,0900325990,"Enfield town, Hartford County, Connecticut",2305,372,1305,280,946,204,333,115,63,51,550,160,359,180,323,176,208,142,53,54,62,50,36,35,0,26,10,17,26,29,1000,214,778,163,304,100,83,59,391,135,222,105,154,77,136,73,17,18,1,4,68,72,53,67,0,26,15,20
0600000US0900352140,0900352140,"Newington town, Hartford County, Connecticut",1643,274,790,189,676,184,221,102,28,27,427,151,114,73,87,60,43,36,44,50,0,26,27,39,0,26,0,26,27,39,853,169,759,146,423,142,72,55,264,86,94,77,94,77,94,77,0,26,0,26,0,26,0,26,0,26,0,26
0600000US0900368940,0900368940,"Simsbury town, Hartford County, Connecticut",1117,188,564,133,564,133,178,81,25,23,361,97,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,553,127,544,125,139,64,26,24,379,91,9,14,9,14,9,14,0,23,0,23,0,23,0,23,0,23,0,23
0600000US0900371390,0900371390,"South Windsor town, Hartford County, Connecticut",1594,253,640,155,617,149,184,73,14,20,419,129,23,32,23,32,23,32,0,23,0,23,0,23,0,23,0,23,0,23,954,227,896,225,324,137,14,22,558,155,58,52,32,38,19,32,13,21,0,23,26,32,26,32,0,23,0,23
0600000US0900382590,0900382590,"West Hartford town, Hartford County, Connecticut",3752,396,1725,276,1579,254,362,122,227,112,990,182,146,94,128,93,39,40,75,81,14,21,18,19,0,29,0,29,18,19,2027,280,1886,264,468,146,53,39,1365,206,141,73,41,40,41,40,0,29,0,29,100,55,90,54,0,29,10,16
0600000US0900387070,0900387070,"Windsor Locks town, Hartford County, Connecticut",573,152,295,117,209,86,70,53,0,19,139,72,86,76,32,30,31,30,0,19,1,2,54,71,0,19,12,20,42,65,278,113,194,99,95,56,47,55,52,51,84,66,84,66,7,11,77,71,0,19,0,19,0,19,0,19,0,19
0600000US0900324800,0900324800,"East Windsor town, Hartford County, Connecticut",333,148,258,126,217,116,79,76,0,19,138,75,41,42,35,39,16,25,19,30,0,19,6,16,0,19,0,19,6,16,75,85,75,85,44,69,0,19,31,35,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900308490,0900308490,"Bristol town, Hartford County, Connecticut",3004,476,1698,318,1255,259,406,141,33,39,816,238,443,176,318,137,208,102,12,19,98,107,125,101,57,71,42,59,26,38,1306,304,1040,260,457,169,75,64,508,181,266,161,114,74,86,70,16,24,12,16,152,147,0,29,137,147,15,23
0600000US0900327600,0900327600,"Farmington town, Hartford County, Connecticut",1040,156,545,138,448,115,121,56,26,41,301,87,97,75,88,74,78,73,10,15,0,23,9,13,0,23,0,23,9,13,495,117,493,116,183,80,19,21,291,87,2,6,2,6,0,23,0,23,2,6,0,23,0,23,0,23,0,23
0600000US0900370550,0900370550,"Southington town, Hartford County, Connecticut",2220,260,1332,277,1106,222,312,110,29,28,765,176,226,128,222,127,133,115,35,45,54,54,4,5,0,26,0,26,4,5,888,179,797,171,308,131,22,31,467,134,91,75,91,75,42,48,0,26,49,56,0,26,0,26,0,26,0,26
0600000US0900302060,0900302060,"Avon town, Hartford County, Connecticut",903,149,529,113,498,114,115,63,33,37,350,107,31,31,18,25,18,25,0,19,0,19,13,18,13,18,0,19,0,19,374,118,374,118,181,98,0,19,193,73,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900384900,0900384900,"Wethersfield town, Hartford County, Connecticut",1461,233,749,184,694,181,146,79,103,82,445,183,55,45,41,53,24,27,0,23,17,28,14,23,14,23,0,23,0,23,712,213,639,202,354,163,41,36,244,118,73,56,60,52,60,52,0,23,0,23,13,23,0,23,0,23,13,23
0600000US0900304300,0900304300,"Berlin town, Hartford County, Connecticut",1062,229,589,177,588,177,47,41,71,40,470,173,1,3,1,3,1,3,0,23,0,23,0,23,0,23,0,23,0,23,473,165,453,163,168,92,0,23,285,145,20,30,0,23,0,23,0,23,0,23,20,30,20,30,0,23,0,23
0600000US0900332640,0900332640,"Granby town, Hartford County, Connecticut",701,165,353,110,353,110,100,75,18,29,235,96,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,348,115,308,102,73,68,0,19,235,85,40,50,40,50,40,50,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900337140,0900337140,"Hartland town, Hartford County, Connecticut",92,35,75,36,51,25,9,9,5,8,37,25,24,35,24,35,24,35,0,12,0,12,0,12,0,12,0,12,0,12,17,12,17,12,5,7,3,5,9,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900337070,0900337070,"Hartford town, Hartford County, Connecticut",8784,623,4094,456,3374,411,333,132,384,150,2657,367,720,243,325,170,204,120,63,56,58,65,395,174,81,55,52,49,262,173,4690,395,4161,374,717,175,515,154,2929,360,529,148,428,131,193,86,115,68,120,73,101,67,32,36,7,17,62,50
0600000US0900344700,0900344700,"Manchester town, Hartford County, Connecticut",2382,381,1223,255,1105,242,399,149,149,134,557,153,118,102,116,102,43,40,11,17,62,94,2,4,0,29,0,29,2,4,1159,250,996,230,400,153,123,73,473,153,163,91,138,82,97,71,0,29,41,44,25,40,0,29,11,18,14,23
0600000US0900305910,0900305910,"Bloomfield town, Hartford County, Connecticut",1022,208,589,206,518,198,99,91,0,23,419,180,71,62,9,14,0,23,9,14,0,23,62,60,61,60,0,23,1,2,433,148,411,150,70,57,40,59,301,141,22,25,22,25,10,15,0,23,12,20,0,23,0,23,0,23,0,23
0600000US0900374540,0900374540,"Suffield town, Hartford County, Connecticut",898,217,423,125,362,123,101,68,39,35,222,96,61,46,48,42,8,12,0,19,40,39,13,23,13,23,0,19,0,19,475,202,431,200,101,55,10,14,320,200,44,42,44,42,15,25,0,19,29,32,0,19,0,19,0,19,0,19
0600000US0900345820,0900345820,"Marlborough town, Hartford County, Connecticut",335,150,198,95,180,90,0,17,21,33,159,86,18,29,18,29,18,29,0,17,0,17,0,17,0,17,0,17,0,17,137,100,103,83,81,58,0,17,22,35,34,52,34,52,0,17,34,52,0,17,0,17,0,17,0,17,0,17
0600000US0901513810,0901513810,"Chaplin town, Windham County, Connecticut",78,34,53,34,45,31,5,8,0,12,40,30,8,15,8,15,0,12,0,12,8,15,0,12,0,12,0,12,0,12,25,16,20,14,17,13,0,12,3,5,5,7,5,7,5,7,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0901512130,0901512130,"Canterbury town, Windham County, Connecticut",215,82,120,59,78,45,34,33,8,12,36,34,42,46,32,44,32,44,0,17,0,17,10,15,0,17,0,17,10,15,95,56,86,55,43,45,23,26,20,23,9,15,9,15,0,17,0,17,9,15,0,17,0,17,0,17,0,17
0600000US0901559980,0901559980,"Plainfield town, Windham County, Connecticut",819,241,428,215,330,209,93,116,42,62,195,117,98,58,87,56,80,56,7,11,0,19,11,18,0,19,0,19,11,18,391,136,301,134,45,35,69,67,187,128,90,65,49,41,35,31,0,19,14,25,41,48,30,44,0,19,11,17
0600000US0901501430,0901501430,"Ashford town, Windham County, Connecticut",160,85,65,44,36,29,0,12,10,16,26,23,29,31,29,31,7,12,22,30,0,12,0,12,0,12,0,12,0,12,95,56,87,55,41,38,0,12,46,47,8,14,8,14,8,14,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0901588190,0901588190,"Woodstock town, Windham County, Connecticut",367,108,242,95,135,94,27,32,0,17,108,90,107,64,107,64,89,59,18,31,0,17,0,17,0,17,0,17,0,17,125,80,125,80,100,70,0,17,25,32,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0901567400,0901567400,"Scotland town, Windham County, Connecticut",74,51,66,50,45,42,17,28,0,12,28,31,21,29,21,29,4,5,17,28,0,12,0,12,0,12,0,12,0,12,8,6,6,5,4,5,0,12,2,3,2,3,0,12,0,12,0,12,0,12,2,3,0,12,0,12,2,3
0600000US0901561030,0901561030,"Pomfret town, Windham County, Connecticut",265,90,140,65,140,65,48,48,0,12,92,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,125,75,95,54,28,31,0,12,67,46,30,45,30,45,30,45,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0901509190,0901509190,"Brooklyn town, Windham County, Connecticut",380,221,329,218,115,87,38,43,19,35,58,60,214,252,46,49,8,13,0,17,38,48,168,206,55,68,0,17,113,138,51,49,31,39,15,27,16,27,0,17,20,31,20,31,20,31,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0901540500,0901540500,"Killingly town, Windham County, Connecticut",672,186,363,143,297,121,79,56,39,44,179,104,66,70,66,70,14,23,28,49,24,41,0,19,0,19,0,19,0,19,309,131,267,111,98,70,27,32,142,68,42,47,42,47,42,47,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0901562710,0901562710,"Putnam town, Windham County, Connecticut",460,164,164,92,164,92,65,63,0,17,99,68,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,296,128,223,109,66,53,4,7,153,94,73,70,22,24,22,24,0,17,0,17,51,67,7,11,0,17,44,66
0600000US0901573420,0901573420,"Sterling town, Windham County, Connecticut",254,84,148,79,144,79,52,41,0,12,92,66,4,10,4,10,4,10,0,12,0,12,0,12,0,12,0,12,0,12,106,59,100,59,41,41,0,12,59,49,6,9,6,9,6,9,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0901521860,0901521860,"Eastford town, Windham County, Connecticut",67,28,23,18,18,18,18,18,0,12,0,12,5,7,5,7,5,7,0,12,0,12,0,12,0,12,0,12,0,12,44,23,42,23,27,21,0,12,15,14,2,4,0,12,0,12,0,12,0,12,2,4,0,12,0,12,2,4
0600000US0901536000,0901536000,"Hampton town, Windham County, Connecticut",68,22,37,19,34,18,1,3,0,12,33,19,3,4,3,4,3,4,0,12,0,12,0,12,0,12,0,12,0,12,31,14,21,11,2,3,0,12,19,11,10,9,10,9,7,9,0,12,3,4,0,12,0,12,0,12,0,12
0600000US0901115910,0901115910,"Colchester town, New London County, Connecticut",811,222,378,144,273,115,50,40,8,13,215,104,105,66,105,66,42,47,53,53,10,18,0,19,0,19,0,19,0,19,433,146,340,120,93,57,31,39,216,94,93,81,93,81,0,19,71,80,22,34,0,19,0,19,0,19,0,19
0600000US0901142600,0901142600,"Ledyard town, New London County, Connecticut",624,166,289,124,240,112,77,81,15,23,148,84,49,65,48,64,42,64,6,7,0,19,1,2,0,19,0,19,1,2,335,111,231,103,90,96,33,41,108,69,104,96,90,93,55,80,0,19,35,42,14,27,0,19,0,19,14,27
0600000US0901152350,0901152350,"New London town, New London County, Connecticut",2432,335,1269,256,1066,245,490,162,60,44,516,183,203,116,203,116,94,91,0,23,109,119,0,23,0,23,0,23,0,23,1163,203,1030,204,453,155,47,53,530,147,133,81,118,79,53,44,60,65,5,9,15,17,0,23,0,23,15,17
0600000US0901106820,0901106820,"Bozrah town, New London County, Connecticut",119,42,71,32,57,30,14,14,6,9,37,28,14,13,9,11,4,8,5,9,0,12,5,7,0,12,5,7,0,12,48,30,41,30,13,15,18,22,10,10,7,10,7,10,0,12,7,10,0,12,0,12,0,12,0,12,0,12
0600000US0901162150,0901162150,"Preston town, New London County, Connecticut",240,92,79,50,44,35,18,20,0,12,26,30,35,36,14,17,6,13,8,12,0,12,21,33,21,33,0,12,0,12,161,80,161,80,106,68,0,12,55,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0901100000,0901100000,"County subdivisions not defined, New London County, Connecticut",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0901129910,0901129910,"Franklin town, New London County, Connecticut",89,27,41,15,36,14,12,9,3,4,21,9,5,5,5,5,5,5,0,12,0,12,0,12,0,12,0,12,0,12,48,25,45,25,17,13,0,12,28,16,3,4,3,4,3,4,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0901142390,0901142390,"Lebanon town, New London County, Connecticut",212,108,188,99,181,99,40,40,49,77,92,61,7,15,6,15,6,15,0,17,0,17,1,3,0,17,0,17,1,3,24,45,24,45,24,45,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0901166210,0901166210,"Salem town, New London County, Connecticut",140,68,90,62,69,55,10,16,0,12,59,53,21,31,21,31,21,31,0,12,0,12,0,12,0,12,0,12,0,12,50,35,50,35,37,29,0,12,13,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0901171670,0901171670,"Sprague town, New London County, Connecticut",113,55,58,42,58,42,16,24,4,6,38,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,55,30,45,22,20,15,0,12,25,19,10,17,10,17,0,12,10,17,0,12,0,12,0,12,0,12,0,12
0600000US0901134250,0901134250,"Groton town, New London County, Connecticut",2518,294,1690,277,871,198,285,124,45,45,541,173,819,245,782,253,770,253,5,7,7,16,37,41,37,41,0,26,0,26,828,174,576,147,284,123,81,70,211,94,252,118,248,117,141,77,41,44,66,76,4,8,0,26,0,26,4,8
0600000US0901133900,0901133900,"Griswold town, New London County, Connecticut",658,187,258,149,258,149,105,89,12,19,141,97,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,400,119,313,117,60,55,0,19,253,119,87,71,87,71,47,50,40,55,0,19,0,19,0,19,0,19,0,19
0600000US0900781680,0900781680,"Westbrook town, Middlesex County, Connecticut",291,136,152,102,127,90,48,54,0,17,79,72,25,32,25,32,20,31,0,17,5,12,0,17,0,17,0,17,0,17,139,89,110,84,43,52,0,17,67,71,29,44,29,44,29,44,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900720810,0900720810,"Durham town, Middlesex County, Connecticut",428,143,234,113,205,102,59,46,0,17,146,90,29,34,29,34,14,24,15,23,0,17,0,17,0,17,0,17,0,17,194,119,194,119,46,52,0,17,148,111,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900761800,0900761800,"Portland town, Middlesex County, Connecticut",428,103,186,91,176,90,62,53,16,23,98,73,10,17,10,17,10,17,0,17,0,17,0,17,0,17,0,17,0,17,242,91,242,91,167,87,17,25,58,51,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900747080,0900747080,"Middlefield town, Middlesex County, Connecticut",291,84,98,57,69,41,10,15,0,12,59,36,29,43,29,43,29,43,0,12,0,12,0,12,0,12,0,12,0,12,193,77,138,68,84,66,9,14,45,32,55,49,38,57,38,57,0,12,0,12,17,27,17,27,0,12,0,12
0600000US0900722490,0900722490,"East Hampton town, Middlesex County, Connecticut",382,122,182,75,163,66,35,32,0,19,128,60,19,21,19,21,11,17,0,19,8,14,0,19,0,19,0,19,0,19,200,79,190,79,49,39,50,48,91,58,10,15,10,15,0,19,0,19,10,15,0,19,0,19,0,19,0,19
0600000US0901306260,0901306260,"Bolton town, Tolland County, Connecticut",373,115,221,86,184,75,125,74,0,12,59,46,37,43,37,43,11,17,26,39,0,12,0,12,0,12,0,12,0,12,152,75,116,65,63,58,8,13,45,43,36,32,24,26,24,26,0,12,0,12,12,18,0,12,0,12,12,18
0600000US0900168170,0900168170,"Shelton town, Fairfield County, Connecticut",2252,382,1309,280,1183,263,453,153,47,64,683,214,126,78,112,74,33,31,22,36,57,62,14,22,0,26,14,22,0,26,943,217,814,197,295,134,41,42,478,163,129,92,117,90,78,77,0,26,39,45,12,18,0,26,0,26,12,18
0600000US0900118500,0900118500,"Danbury town, Fairfield County, Connecticut",4606,451,2324,291,1854,276,550,189,223,103,1081,236,470,187,318,166,254,153,38,36,26,39,152,106,82,91,28,47,42,68,2282,330,2062,313,715,217,255,121,1092,265,220,115,216,115,202,116,14,25,0,29,4,9,0,29,0,29,4,9
0600000US0900177200,0900177200,"Trumbull town, Fairfield County, Connecticut",2006,307,1014,259,914,236,171,93,35,37,708,201,100,78,100,78,81,71,0,26,19,29,0,26,0,26,0,26,0,26,992,189,938,177,449,131,8,13,481,119,54,64,54,64,14,21,40,60,0,26,0,26,0,26,0,26,0,26
0600000US0900922910,0900922910,"East Haven town, New Haven County, Connecticut",1589,271,1040,227,840,195,240,93,86,52,514,185,200,91,200,91,122,57,39,53,39,48,0,23,0,23,0,23,0,23,549,207,526,196,156,86,80,74,290,144,23,35,23,35,23,35,0,23,0,23,0,23,0,23,0,23,0,23
0600000US0900946940,0900946940,"Middlebury town, New Haven County, Connecticut",402,107,166,82,166,82,95,84,0,17,71,43,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,236,92,236,92,143,84,0,17,93,54,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900901220,0900901220,"Ansonia town, New Haven County, Connecticut",858,224,333,124,214,104,35,42,17,12,162,97,119,88,119,88,107,86,0,19,12,20,0,19,0,19,0,19,0,19,525,211,298,146,101,85,73,93,124,68,227,152,227,152,14,21,0,19,213,151,0,19,0,19,0,19,0,19
0600000US0900958300,0900958300,"Oxford town, New Haven County, Connecticut",533,194,243,114,204,112,89,72,36,43,79,64,39,32,39,32,19,30,20,31,0,19,0,19,0,19,0,19,0,19,290,146,290,146,82,71,46,51,162,103,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900919550,0900919550,"Derby town, New Haven County, Connecticut",603,244,225,126,225,126,0,19,17,28,208,125,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,378,222,338,224,63,98,0,19,275,158,40,44,40,44,22,34,17,29,1,2,0,19,0,19,0,19,0,19
0600000US0900969640,0900969640,"Southbury town, New Haven County, Connecticut",1110,228,633,172,586,167,244,119,19,31,323,118,47,55,34,50,0,19,0,19,34,50,13,21,0,19,0,19,13,21,477,139,441,134,185,92,16,18,240,103,36,55,36,55,36,55,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900967610,0900967610,"Seymour town, New Haven County, Connecticut",1035,237,654,201,612,187,248,142,93,106,271,115,42,47,42,47,42,47,0,19,0,19,0,19,0,19,0,19,0,19,381,118,340,111,143,69,55,44,142,81,41,52,41,52,26,45,0,19,15,26,0,19,0,19,0,19,0,19
0600000US0900537280,0900537280,"Harwinton town, Litchfield County, Connecticut",238,85,152,63,139,66,44,38,0,17,95,47,13,21,13,21,0,17,13,21,0,17,0,17,0,17,0,17,0,17,86,61,80,59,45,35,13,20,22,24,6,12,6,12,6,12,0,17,0,17,0,17,0,17,0,17,0,17
0600000US0900312270,0900312270,"Canton town, Hartford County, Connecticut",456,157,154,114,154,114,81,101,0,19,73,54,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,302,117,302,117,112,83,27,43,163,102,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
0600000US0900360120,0900360120,"Plainville town, Hartford County, Connecticut",760,212,365,145,328,130,135,80,62,72,131,77,37,49,37,49,13,18,24,39,0,19,0,19,0,19,0,19,0,19,395,142,395,142,189,112,57,55,149,78,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
